,songs_id,songs_name,artist_name,artist_id,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,artist_genre
91,3ii5VBrIXJXKEVkjx1IAdP,Get It On Tonite,['Montell Jordan'],['0iVrCROxeyon7MZUW3MfzT'],2000,0.813,0.491,10,-9.923,0,0.077,0.241,4.61e-05,0.0817,0.868,99.008,276267,4,"['hip hop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']"
92,0ZqveF2rEFlz2oqF2xrriP,The Riddle,"[""Gigi D'Agostino""]",['1OAjDaKgg00KCUYqDe68un'],2000,0.74,0.876,6,-6.87,0,0.0369,0.0173,0.00152,0.0785,0.825,127.002,285427,4,"['eurodance', 'europop', 'italo dance']"
93,0WHOPmOuQKuu05k4g3UTvk,Wonderful,['Everclear'],['694QW15WkebjcrWgQHzRYF'],2000,0.514,0.817,7,-6.489,1,0.05,0.0118,8.25e-06,0.346,0.734,186.765,280813,4,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
94,1PmHkalaUHhh0fz23SBHDL,Let's Get Married,['Jagged Edge'],['7Aq8lpLMSt1Zxu56pe9bmp'],2000,0.761,0.627,1,-5.554,1,0.0538,0.175,0.0,0.128,0.891,109.821,263227,4,"['atl hip hop', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']"
95,3PbHle8KhJp6GuO1jLdEmQ,Be Like That,['3 Doors Down'],['2RTUTCvo6onsAnheUk3aL9'],2000,0.487,0.702,7,-6.043,1,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,265907,4,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']"
96,6h9AH81lpDbjcsBz2ClqAE,The Time Is Now,['Moloko'],['4aaBjq7VqqQvpSF69GglvO'],2000,0.682,0.743,9,-10.644,0,0.165,0.35,0.000129,0.277,0.546,127.962,318280,4,"['alternative dance', 'big beat', 'electronica', 'trip hop']"
97,5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)","['Donell Jones', 'Lisa ""Left Eye"" Lopes']","['5KNqYrivNgVCHBssEUSu5B', '64ccradw8gAQn9gMQZmEha']",2000,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,243733,4,"['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']"
98,0s46SltT4On0Z6kglK1I5c,I Just Wanna Love U (Give It 2 Me),['JAY-Z'],['3nFkdlSjzX9mRTtwJOzDYB'],2000,0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,227867,4,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']"
99,5H9QtXfFUIrlNUig8pr1Nx,Bounce With Me (feat. Xscape) - Edited Album Version,"['Bow Wow', 'Xscape']","['7352aRY2mqSxBZwzUb6LmA', '5z2cHsOmmmWcAPNG1oEhw0']",2000,0.852,0.75,8,-5.153,1,0.168,0.434,0.0,0.265,0.934,72.016,175893,4,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
100,3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,"['Shaggy', 'Rik Rok']","['5EvFsr3kj42KNv97ZEnqij', '67wCYxOq4A1ohAs7jWYaOJ']",2001,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,227600,4,"['dance pop', 'reggae fusion']"
101,5t2gSYVvBV9kH4t7Czertq,There You'll Be,['Faith Hill'],['25NQNriVT2YbSW80ILRWJa'],2001,0.321,0.511,8,-7.77,1,0.0306,0.513,0.0,0.127,0.17,128.98,222120,4,"['contemporary country', 'country', 'country dawn', 'country road', 'pop rock']"
102,3UmaczJpikHgJFyBTAJVoz,Stan,"['Eminem', 'Dido']","['7dGJo4pcD2V6oG8kP0tJRR', '2mpeljBig2IXLXRAFO9AAs']",2001,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107,4,"['detroit hip hop', 'hip hop', 'rap']"
103,3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,['Kylie Minogue'],['4RVnAU35WRWra6OZ3CbbMA'],2001,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640,4,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']"
104,6jWLyg8AuMQ9LtIB2UlfOF,Hanging By A Moment,['Lifehouse'],['5PokPZn11xzZXyXSfnvIM3'],2001,0.537,0.858,1,-4.903,1,0.0349,0.000966,0.0,0.0812,0.502,124.599,216360,4,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']"
105,2tP7ZekzXfduShx8C6cbll,I'm Like A Bird,['Nelly Furtado'],['2jw70GZXlAI8QzWeY2bgRc'],2001,0.622,0.608,10,-5.085,1,0.036,0.138,5.38e-06,0.273,0.607,89.661,243160,4,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']"
106,2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",['Shakira'],['0EmeFodog0BfCgMzAIvKQp'],2001,0.793,0.832,1,-4.862,0,0.0406,0.236,1.12e-05,0.202,0.872,107.661,196160,4,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']"
107,6GG73Jik4jUlQCkKg9JuGO,The Middle,['Jimmy Eat World'],['3Ayl7mCk0nScecqOzvNp6s'],2001,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,165853,4,"['emo', 'modern power pop', 'modern rock', 'pop punk', 'pop rock', 'rock']"
108,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),['Train'],['3FUY2gzHeIiaesXtOAdB7A'],2001,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,259933,4,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
109,7GbqE3MlkKosIaCvf50JRK,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack","['Christina Aguilera', ""Lil' Kim"", 'Mýa', 'P!nk']","['1l7ZsJRRS8wlW3WfJfPfNS', '5tth2a3v0sWwV1C7bApBdX', '6lHL3ubAMgSasKjNqKb8HF', '1KCSPY1glIKqW2TotWuXOR']",2001,0.76,0.801,5,-3.769,1,0.0534,0.0144,1.49e-05,0.665,0.653,109.919,264893,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
110,1fgvJXlcZ7uIddMpqsqw0L,Love Don't Cost a Thing,['Jennifer Lopez'],['2DlGxzQSjYe5N6G9nkYghR'],2001,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,221227,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
111,4dzreTCcGVgeF1vCcd22AC,Don't Stop Movin',['S Club 7'],['1kM5rgJvkiDMOoKX56H6pX'],2001,0.822,0.672,7,-6.133,1,0.0329,0.0285,0.0,0.213,0.91,117.033,233627,4,"['bubblegum dance', 'dance pop', 'europop', 'post-teen pop']"
112,2sFp6E7lNBbblJGmUtCfFH,Uptown Girl - Radio Edit,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],2001,0.645,0.921,6,-5.256,0,0.0302,0.00809,1.08e-05,0.407,0.864,129.0,186440,4,"['boy band', 'dance pop', 'europop']"
113,5X8kkUaUlAyAUr9TYqDFTH,All For You,['Janet Jackson'],['4qwGe91Bz9K2T8jXTZ815W'],2001,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,329933,3,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']"
114,16MJqq0vEuW6GRX6faetTm,Whole Again,['Atomic Kitten'],['6JMHws5haIO6V35YNYDnDw'],2001,0.747,0.706,4,-4.653,1,0.0413,0.0844,0.00355,0.174,0.567,94.019,185013,4,"['bubblegum dance', 'candy pop', 'dance pop', 'europop', 'girl group']"
115,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1","[""Destiny's Child""]",['1Y8cdNmUJH7yBTd9yOvr5i'],2001,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133,4,"['dance pop', 'girl group', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
116,2B1jt2a6zdN4qLiugoEJry,It's the Way You Make Me Feel,['Steps'],['17UkABEasVRlCcIFZ3wHb7'],2001,0.573,0.665,8,-5.081,1,0.0239,0.108,2.09e-06,0.095,0.347,105.006,197360,4,"['bubblegum dance', 'dance pop', 'diva house', 'europop']"
117,0HKD13PLq2WicViBBhSrOl,Out Of Reach,['Gabrielle'],['7rftfGIYEeZ79sLb58ZBDi'],2001,0.51,0.48,11,-6.567,1,0.0452,0.503,0.0,0.106,0.496,182.862,196987,4,"['british soul', 'dance pop', 'europop', 'new wave pop', 'pop rock']"
118,0UzsDmdpw0Q14KU4hieQss,Fill Me In,['Craig David'],['2JyWXPbkqI5ZJa3gwqVa0c'],2001,0.682,0.744,8,-6.981,1,0.0365,0.376,0.00951,0.06,0.827,132.493,257200,4,"['british soul', 'dance pop', 'pop rap', 'r&b', 'urban contemporary']"
119,0fIG0HBRIjLRNDHAogtwSB,Never Had A Dream Come True,['S Club 7'],['1kM5rgJvkiDMOoKX56H6pX'],2001,0.639,0.534,5,-5.588,1,0.0281,0.508,0.0,0.0948,0.434,122.931,240492,4,"['bubblegum dance', 'dance pop', 'europop', 'post-teen pop']"
120,45cVyfWuMAg8RNxmkcpmy9,Nobody Wants to Be Lonely (with Christina Aguilera),"['Ricky Martin', 'Christina Aguilera']","['7slfeZO9LsJbWgpkIoXBUJ', '1l7ZsJRRS8wlW3WfJfPfNS']",2001,0.635,0.854,10,-5.02,0,0.0612,0.00579,0.0083,0.0623,0.59,100.851,252707,4,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop', 'tropical']"
121,2Mpj1Ul5OFPyyP4wB62Rvi,Survivor,"[""Destiny's Child""]",['1Y8cdNmUJH7yBTd9yOvr5i'],2001,0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109,254027,4,"['dance pop', 'girl group', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
122,61fUmn6wYvU7qS62wNvQFN,Lovin' Each Day,['Ronan Keating'],['3nlHsNqwCSvT988ZfSW1Yh'],2001,0.541,0.899,1,-6.261,1,0.0633,0.0178,2.95e-06,0.286,0.829,106.676,212973,4,"['dance pop', 'europop', 'soft rock']"
123,1PUNthIXityeZlnRLcP7JI,AM To PM,['Christina Milian'],['4eAOcbAXIF4BmbN6E1QIlw'],2001,0.872,0.868,10,-3.036,0,0.12,0.153,2.26e-05,0.843,0.822,105.005,231213,4,"['dance pop', 'hip pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
124,7jley98gCQFueQ5MCaFWIb,All Rise,['Blue'],['2yEkZBBjhzKzt6LF5XMaFi'],2001,0.721,0.737,5,-2.734,0,0.0324,0.121,0.0,0.165,0.931,97.996,223547,4,"['boy band', 'dance pop', 'europop']"
125,3qzcM6SmbzBnGXSJe6hYdy,Eternal Flame - Single Version,['Atomic Kitten'],['6JMHws5haIO6V35YNYDnDw'],2001,0.578,0.581,0,-6.867,1,0.0318,0.0658,0.0042,0.0674,0.408,83.293,195507,4,"['bubblegum dance', 'candy pop', 'dance pop', 'europop', 'girl group']"
126,7fFCnttacpotkyhTOxKv14,Play,['Jennifer Lopez'],['2DlGxzQSjYe5N6G9nkYghR'],2001,0.775,0.729,1,-4.229,0,0.162,0.0303,0.00247,0.0361,0.895,104.719,211493,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
127,2Dp2LRrY71XIfLe3co2Qnh,This I Promise You,['*NSYNC'],['6Ff53KvcvAj5U7Z1vojB5o'],2001,0.55,0.581,2,-6.253,1,0.0325,0.367,0.0,0.122,0.475,165.981,283507,4,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
128,41nT1Sp6ChR65FbsdLlFHW,Bootylicious,"[""Destiny's Child""]",['1Y8cdNmUJH7yBTd9yOvr5i'],2001,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,207907,4,"['dance pop', 'girl group', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
129,4Xm0G6DRlWUjCgpKh5OPyv,Have You Ever,['S Club 7'],['1kM5rgJvkiDMOoKX56H6pX'],2001,0.585,0.702,0,-5.734,1,0.0325,0.538,0.0,0.216,0.51,139.909,201533,4,"['bubblegum dance', 'dance pop', 'europop', 'post-teen pop']"
130,1hyEoJnQvkAyEJpxuOZ6C0,Pure & Simple,"[""Hear'Say""]",['1kMfh3vEY0iWX9SDVjvdsd'],2001,0.626,0.667,6,-6.637,0,0.0417,0.0669,0.0,0.181,0.748,75.006,228027,4,"['bubblegum dance', 'dance pop', 'europop']"
131,6ldwfK0yWgTAlmIfuQkTYN,I'm a Slave 4 U,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],2001,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,203600,4,"['dance pop', 'pop', 'post-teen pop']"
132,6nV2SYnWxCg0Cnmz1GSh2H,If You Come Back,['Blue'],['2yEkZBBjhzKzt6LF5XMaFi'],2001,0.582,0.707,10,-4.487,1,0.0319,0.0822,0.0,0.0467,0.701,78.375,207560,4,"['boy band', 'dance pop', 'europop']"
133,63nkNgHkmfgjElTEnCzKYU,Rise,['Gabrielle'],['7rftfGIYEeZ79sLb58ZBDi'],2001,0.558,0.481,8,-9.487,1,0.026,0.315,8.83e-06,0.09,0.631,144.673,219093,4,"['british soul', 'dance pop', 'europop', 'new wave pop', 'pop rock']"
134,75b9JVzc4QFvPBO7jDRIVe,Loverboy,"['Mariah Carey', 'Cameo']","['4iHNK0tOyZPYnBU7nGAgpQ', '545idYhdloaSlLGBY8E9u2']",2001,0.721,0.79,1,-4.125,1,0.124,0.183,0.0,0.1,0.821,103.141,229173,4,"['dance pop', 'pop', 'urban contemporary']"
135,7q3qX7Ees3FZtRFJXWgPZs,It's Raining Men,['Geri Halliwell'],['5orH1OWgjAYUX8sZ5gihTv'],2001,0.637,0.929,5,-6.03,0,0.0447,0.063,0.00796,0.318,0.604,136.482,254640,4,"['bubblegum dance', 'dance pop', 'europop']"
136,7pbNNVcFePJV3Wani6zH8q,All or Nothing,['O-Town'],['4zKhX6hYCQPNs406umP9Fx'],2001,0.652,0.447,0,-5.507,1,0.0287,0.257,0.0,0.253,0.234,126.905,250800,4,"['boy band', 'dance pop']"
137,2glSi4PRdGUzLaz5QpiNJV,Ain't It Funny,['Jennifer Lopez'],['2DlGxzQSjYe5N6G9nkYghR'],2001,0.707,0.869,5,-4.525,0,0.0481,0.104,0.000121,0.0813,0.621,99.825,246160,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
138,6WJtzSaXumGZ7pIa0z7QIP,What Took You So Long?,['Emma Bunton'],['2AEEnr6Le5zHzBwpnlZSmq'],2001,0.668,0.772,9,-5.4,0,0.0307,0.123,0.0,0.341,0.911,118.011,241000,4,"['bubblegum dance', 'dance pop', 'europop']"
139,2HStGirSZokbjdi1xU1QCW,Gotta Get Thru This - D'N'D Radio Edit,"['Daniel Bedingfield', ""D'N'D Productions""]","['11hIqBsGRPztdjBHCSLClX', '7cp62T0Av3mTgy0imKzat7']",2001,0.836,0.762,7,-5.044,0,0.0598,0.0826,5.48e-05,0.102,0.941,133.592,162333,4,"['dance pop', 'europop']"
140,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,['Mary J. Blige'],['1XkoF8ryArs86LZvFOkbyr'],2001,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,265867,4,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
141,3LaOU1rxGZFPRC4I602Z3O,Queen of My Heart - Radio Edit,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],2001,0.514,0.497,11,-6.071,1,0.0264,0.146,0.0,0.13,0.316,109.085,259187,3,"['boy band', 'dance pop', 'europop']"
142,2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,['Usher'],['23zg3TcAtWQy7J6upgbUnj'],2001,0.657,0.629,6,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985,266893,4,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']"
143,595JwfRS0iFbdZyhlBxokI,Let's Dance - Radio Edit,['Five'],['6rEzedK7cKWjeQWdAYvWVG'],2001,0.631,0.821,4,-7.853,0,0.0867,0.00876,0.000247,0.293,0.547,118.007,218627,4,"['boy band', 'bubblegum dance', 'dance pop', 'europop']"
144,2648dyCgcTFNkJZXgGlHPv,What Would You Do?,['City High'],['0LlPal5iJGcCWwZp8VefVs'],2001,0.738,0.776,7,-7.32,1,0.235,0.244,0.0,0.469,0.833,95.942,175400,4,['hip pop']
145,3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,"['Nelly', 'City Spud']","['2gBjLmx6zQnFGQJCAQpRgw', '3L2SIGZah4QZSvN4wC8rHl']",2001,0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,291782,4,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']"
146,3unsLiH5FXmaDWtT5Imolu,Fallin',['Alicia Keys'],['3DiDSECUqqY1AuBP8qtaIa'],2001,0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,210200,3,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
147,43zr9kKkeiQrshvYuvNtfM,Someone To Call My Lover,['Janet Jackson'],['4qwGe91Bz9K2T8jXTZ815W'],2001,0.738,0.914,2,-4.203,1,0.0434,0.144,0.00099,0.182,0.935,127.885,272360,4,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']"
148,6MLsahMK3VvH9NUwXOktdS,I'm Real (feat. Ja Rule) - Murder Remix,"['Jennifer Lopez', 'Ja Rule']","['2DlGxzQSjYe5N6G9nkYghR', '1J2VVASYAamtQ3Bt8wGgA6']",2001,0.708,0.587,11,-7.93,0,0.151,0.273,0.0,0.0718,0.554,83.46,262133,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
149,20NKCc2ag4FT1DLk0C2oT5,Irresistible,['Jessica Simpson'],['2tFN9ubMXEhdAQvdQxcsma'],2001,0.657,0.965,8,-2.771,0,0.0556,0.0285,8.84e-05,0.0552,0.669,93.013,194027,4,"['dance pop', 'post-teen pop']"
150,7IXUby1ugB2h66Uj2pK4h4,Pop Ya Collar - Radio Edit,['Usher'],['23zg3TcAtWQy7J6upgbUnj'],2001,0.888,0.8,5,-3.944,0,0.0946,0.0901,2.12e-05,0.229,0.866,106.957,210813,4,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']"
151,7rBzAkopTL4baeJGCFU7M4,Another Day in Paradise - R&B-Version,"['Brandy', 'Ray J']","['05oH07COxkXKIMt6mIPRee', '6gbGGM0E8Q1hE511psqxL0']",2001,0.7,0.787,6,-5.176,0,0.0327,0.00666,3.68e-05,0.0724,0.556,102.043,271627,4,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
152,4zYTZvtcww7OWKie7fxA9E,Hit 'Em Up Style (Oops!),['Blu Cantrell'],['6vytZ677lz4LzCrUDcDokM'],2001,0.667,0.773,5,-4.983,0,0.0586,0.201,0.0,0.404,0.667,89.976,250707,4,"['hip pop', 'r&b', 'urban contemporary']"
153,7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,['John Mayer'],['0hEurMDQu99nJRq8pTxO14'],2001,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']"
154,23EhTCPRTlLVM6VQUyh8bH,Don't Tell Me,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],2001,0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,280973,4,"['dance pop', 'europop', 'pop']"
155,1t5nwfsb90IliczIhOMnpJ,In Your Eyes,['Kylie Minogue'],['4RVnAU35WRWra6OZ3CbbMA'],2001,0.689,0.894,6,-6.342,0,0.0672,0.133,4.72e-05,0.0681,0.709,123.971,197827,4,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']"
156,7MLPGQfmCkHpqfAib42qby,Everytime You Need Me - Radio Version,"['Fragma', 'Maria Rubia']","['2t9efDsc10DtZpi4LP3BJJ', '1rXRuGozxZHPi6WI8356To']",2001,0.682,0.917,11,-5.459,0,0.0318,0.15,0.0676,0.34,0.79,137.029,213347,4,"['bubble trance', 'eurodance', 'german techno', 'trance']"
157,52gqeRlrBE7hqMlRxEsi6y,Livin' It Up,"['Ja Rule', 'Case']","['1J2VVASYAamtQ3Bt8wGgA6', '5aEWnrN8h3MhuFUPRfaVuy']",2001,0.874,0.768,6,-4.086,1,0.311,0.0554,0.0,0.041,0.636,106.095,257067,4,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']"
158,5zn1hpm9N0ylKB7kOtpCw2,No More (Baby I'ma Do Right),['3LW'],['2lFHVcUeJ9Gq6AZiU3ZAOa'],2001,0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.0651,0.761,88.933,263440,4,"['girl group', 'hip pop', 'r&b', 'urban contemporary']"
159,5efcmnfzIROJ5Aj7EGSDm8,Gone,['*NSYNC'],['6Ff53KvcvAj5U7Z1vojB5o'],2001,0.699,0.403,11,-8.564,0,0.0614,0.421,0.0,0.126,0.5,113.922,292000,4,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
160,4KoecuyOpZaNFZ0UqVsllc,Follow Me,['Uncle Kracker'],['2DnqqkzzDKm3vAoyHtn8So'],2001,0.817,0.585,5,-4.688,1,0.0301,0.439,0.0,0.147,0.916,105.014,218440,4,"['country', 'country road', 'pop rock']"
161,0tWdRXWDUd1gWLthXgk6Dp,All I Want - Sunship Radio Edit,"['Mis-Teeq', 'Sunship']","['6csA2rxNLkQJXeEa7lyGXn', '01vieJHWhg5Vxk57RmfGau']",2001,0.795,0.919,9,-3.07,0,0.0835,0.37,0.00863,0.189,0.96,134.079,207400,4,"['bubblegum dance', 'europop', 'girl group', 'uk garage']"
162,3kJrESsM3ISObFTfBQfJ8H,Perfect Gentleman,['Wyclef Jean'],['7aBzpmFXB4WWpPl2F7RjBe'],2001,0.826,0.803,0,-8.174,1,0.306,0.19,0.0,0.27,0.534,136.057,249840,4,['rap kreyol']
163,7FDV5ELOJHCGLe52AnttEd,Angel,"['Shaggy', 'Rayvon']","['5EvFsr3kj42KNv97ZEnqij', '4hB4SmzreXMTGWYj7KQ7QN']",2001,0.74,0.766,6,-2.939,1,0.178,0.116,0.0,0.0406,0.807,170.531,235133,4,"['dance pop', 'reggae fusion']"
164,7nWsh14AHpnTzq1Xejz90U,No More Drama,['Mary J. Blige'],['1XkoF8ryArs86LZvFOkbyr'],2001,0.653,0.837,6,-6.818,0,0.124,0.534,7.12e-05,0.0784,0.64,97.914,326240,4,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
165,1Lhwn4PqeGpM4LTVUowW76,You Rock My World,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],2001,0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95.0,337733,4,"['pop', 'r&b', 'soul']"
166,2gdt70w8DOCWGq1HdkgSUd,Crazy for This Girl,['Evan And Jaron'],['1xeZcY93inQY14LWwnxd5G'],2001,0.457,0.926,0,-5.461,1,0.038,0.000487,5.69e-05,0.0949,0.41,93.964,202027,4,['pop rock']
167,2GRmo9dlcUUDPfhbQmeE2Q,Romeo,['Basement Jaxx'],['4YrKBkKSVeqDamzBPWVnSJ'],2001,0.713,0.829,2,-4.171,1,0.0491,0.00769,0.00203,0.139,0.844,126.853,217493,4,"['alternative dance', 'big beat', 'dance pop', 'electronica', 'new rave', 'vocal house']"
168,08fMRujpKhEDTanKN9l2ud,Another Chance,['Roger Sanchez'],['1HT9k1ZSUL9IczSstOAgWJ'],2001,0.61,0.82,3,-10.029,1,0.0312,0.000211,0.146,0.138,0.45,127.993,452907,4,"['disco house', 'diva house', 'tribal house', 'vocal house']"
169,5mNV8Mz59bzyuQ53gTw0c0,Where the Party At (feat. Nelly),"['Jagged Edge', 'Nelly']","['7Aq8lpLMSt1Zxu56pe9bmp', '2gBjLmx6zQnFGQJCAQpRgw']",2001,0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,232573,5,"['atl hip hop', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']"
170,4Mnw05kNd0j1XDHwtfzofp,Do You Really Like It? - Radio Edit,['DJ Pied Piper & The Masters Of Ceremonies'],['7KMddxPqjqv0fiucwg0c3D'],2001,0.847,0.877,2,-5.424,1,0.0493,0.124,0.0,0.148,0.764,131.044,217120,4,['uk garage']
171,3e9L9HiHKcfYLAga28Vmcf,Something,['Lasgo'],['25Kw8f1zcn9VtUk5Nl3qrp'],2001,0.643,0.981,7,-6.644,0,0.0439,0.0271,8.93e-05,0.11,0.38,140.01,220973,4,"['belgian dance', 'belgian pop', 'eurodance', 'europop']"
172,6P8pMrMxdkUtW7Ze6Zx2l1,Turn Off The Light,['Nelly Furtado'],['2jw70GZXlAI8QzWeY2bgRc'],2001,0.587,0.679,2,-6.26,1,0.0927,0.0839,0.000316,0.413,0.65,180.184,276107,4,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']"
173,0xikWgPgYN9BEes0ieZ8Co,Heard It All Before,['Sunshine Anderson'],['0hnmRa5ahunapQbPjKUbMK'],2001,0.698,0.925,3,-4.209,0,0.222,0.0611,0.0,0.095,0.676,96.953,295827,4,"['hip pop', 'neo soul', 'r&b', 'urban contemporary']"
174,7zw9OxtVotLfxlfavSADXQ,Eternity,['Robbie Williams'],['2HcwFjNelS49kFbfvMxQYw'],2001,0.469,0.316,10,-8.106,1,0.0265,0.504,6.04e-06,0.0919,0.199,77.967,302760,4,"['dance pop', 'dance rock', 'europop', 'pop']"
175,4Ce7N5y24AcM88nwapyi3V,Crazy,['K-Ci & JoJo'],['05RZIdfz59ZW2FvFuwnmNK'],2001,0.677,0.647,0,-4.398,1,0.0259,0.0979,0.0,0.554,0.461,116.126,260267,4,"['hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
176,2SLZ2rX5773RS16mcqBxG7,Peaches & Cream,['112'],['7urq0VfqxEYEEiZUkebXT4'],2001,0.677,0.52,4,-6.255,0,0.334,0.00277,0.0,0.0532,0.768,203.862,193093,4,"['atl hip hop', 'boy band', 'dance pop', 'gangster rap', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
